Business Date,branchCode,Store Name,Ownership,Region,Source,invoiceNumber,createdDate,brandName,channel,status,Item Line ID,Item Name,Item Group Name,Variant,Product Mix,Category Group,Qty,Gross Amount,Discount,Net Amount
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725280,2026-09-17T21:52:05+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725280__LINE_3,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725281,2026-09-17T21:52:10+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725281__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725282,2026-09-17T21:52:22+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725282__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725283,2026-09-17T21:53:22+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725283__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725284,2026-09-17T21:53:57+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725284__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725285,2026-09-17T21:54:31+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725285__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725286,2026-09-17T21:54:52+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725286__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725286,2026-09-17T21:54:52+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725286__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725287,2026-09-17T21:55:05+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725287__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725288,2026-09-17T21:56:44+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725288__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725289,2026-09-17T21:56:45+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725289__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725289,2026-09-17T21:56:45+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725289__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725290,2026-09-17T22:05:01+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725290__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725291,2026-09-17T22:09:20+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725291__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725292,2026-09-17T22:09:30+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725292__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725293,2026-09-17T22:13:06+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725293__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725294,2026-09-17T22:13:32+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725294__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725295,2026-09-17T22:14:12+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725295__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725296,2026-09-17T22:15:46+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725296__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725296,2026-09-17T22:15:46+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725296__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725297,2026-09-17T22:16:25+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725297__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725297,2026-09-17T22:16:25+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725297__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725298,2026-09-17T22:20:31+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725298__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725299,2026-09-17T22:20:42+05:30,Madno,Ownly - Madno,CLOSED,BRK262725299__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725299,2026-09-17T22:20:42+05:30,Madno,Ownly - Madno,CLOSED,BRK262725299__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725300,2026-09-17T22:21:07+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725300__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725301,2026-09-17T22:21:18+05:30,Madno,Swiggy Madno,CLOSED,BRK262725301__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725302,2026-09-17T22:23:01+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725302__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725302,2026-09-17T22:23:01+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725302__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725303,2026-09-17T22:29:52+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725303__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725304,2026-09-17T22:30:23+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725304__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725305,2026-09-17T22:33:37+05:30,Madno,Swiggy Madno,CLOSED,BRK262725305__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725306,2026-09-17T22:36:48+05:30,Frozen Bottle,Ownly - Frozen Bottle,CLOSED,BRK262725306__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725306,2026-09-17T22:36:48+05:30,Frozen Bottle,Ownly - Frozen Bottle,CLOSED,BRK262725306__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725307,2026-09-17T22:37:59+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725307__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725308,2026-09-17T22:38:40+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725308__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725309,2026-09-17T22:42:53+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725309__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725311,2026-09-17T22:46:08+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725311__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725311,2026-09-17T22:46:08+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725311__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725312,2026-09-17T22:48:05+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725312__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725312,2026-09-17T22:48:05+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725312__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725312,2026-09-17T22:48:05+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725312__LINE_3,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725313,2026-09-17T22:49:47+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725313__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725314,2026-09-17T22:52:09+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725314__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725314,2026-09-17T22:52:09+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725314__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725315,2026-09-17T22:54:59+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725315__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725315,2026-09-17T22:54:59+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725315__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725316,2026-09-17T22:56:36+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725316__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725317,2026-09-17T22:57:03+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725317__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725318,2026-09-17T22:57:46+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725318__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725319,2026-09-17T22:58:36+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725319__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725320,2026-09-17T22:58:56+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725320__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725321,2026-09-17T23:04:51+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725321__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725322,2026-09-17T23:05:56+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725322__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725323,2026-09-17T23:06:23+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725323__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725324,2026-09-17T23:07:05+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725324__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725325,2026-09-17T23:07:37+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725325__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725326,2026-09-17T23:08:10+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725326__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725327,2026-09-17T23:12:19+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725327__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725328,2026-09-17T23:18:44+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725328__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725329,2026-09-17T23:20:39+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725329__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725331,2026-09-17T23:29:04+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725331__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725331,2026-09-17T23:29:04+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725331__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725332,2026-09-17T23:30:14+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725332__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725333,2026-09-17T23:31:08+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725333__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725333,2026-09-17T23:31:08+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725333__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725334,2026-09-17T23:31:57+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725334__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725336,2026-09-17T23:34:18+05:30,Madno,Swiggy Madno,CLOSED,BRK262725336__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725336,2026-09-17T23:34:18+05:30,Madno,Swiggy Madno,CLOSED,BRK262725336__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725337,2026-09-17T23:43:12+05:30,Madno,Swiggy Madno,CLOSED,BRK262725337__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725337,2026-09-17T23:43:12+05:30,Madno,Swiggy Madno,CLOSED,BRK262725337__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725338,2026-09-17T23:43:49+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725338__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725338,2026-09-17T23:43:49+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725338__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725339,2026-09-17T23:49:00+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725339__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725340,2026-09-17T23:51:32+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725340__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725340,2026-09-17T23:51:32+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725340__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725341,2026-09-17T23:51:47+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725341__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725341,2026-09-17T23:51:47+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725341__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725342,2026-09-17T23:56:20+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725342__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725343,2026-09-18T00:08:05+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725343__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725344,2026-09-18T00:13:50+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725344__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725344,2026-09-18T00:13:50+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725344__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725345,2026-09-18T00:18:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725345__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725345,2026-09-18T00:18:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725345__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725345,2026-09-18T00:18:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725345__LINE_3,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725346,2026-09-18T00:19:59+05:30,Madno,Ownly - Madno,CLOSED,BRK262725346__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725346,2026-09-18T00:19:59+05:30,Madno,Ownly - Madno,CLOSED,BRK262725346__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725347,2026-09-18T00:28:29+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725347__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725347,2026-09-18T00:28:29+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725347__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725348,2026-09-18T00:30:47+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725348__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725348,2026-09-18T00:30:47+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725348__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725349,2026-09-18T00:34:00+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725349__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725350,2026-09-18T00:37:42+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725350__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725350,2026-09-18T00:37:42+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725350__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725351,2026-09-18T00:43:29+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725351__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725351,2026-09-18T00:43:29+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725351__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725352,2026-09-18T00:49:09+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725352__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725353,2026-09-18T00:54:29+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725353__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725354,2026-09-18T00:55:41+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,BRK262725354__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725355,2026-09-18T00:57:31+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725355__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725355,2026-09-18T00:57:31+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725355__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725356,2026-09-18T01:02:52+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725356__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725357,2026-09-18T01:23:44+05:30,Madno,Zomato Madno,CLOSED,BRK262725357__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725357,2026-09-18T01:23:44+05:30,Madno,Zomato Madno,CLOSED,BRK262725357__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725358,2026-09-18T01:34:15+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,BRK262725358__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725359,2026-09-18T02:02:32+05:30,Madno,Zomato Madno,CLOSED,BRK262725359__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725360,2026-09-18T02:12:41+05:30,Frozen Bottle,Ownly - Frozen Bottle,CLOSED,BRK262725360__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725360,2026-09-18T02:12:41+05:30,Frozen Bottle,Ownly - Frozen Bottle,CLOSED,BRK262725360__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBBLR034,AECS Layout,COCO,KA,Ownly,BRK262725361,2026-09-18T02:27:55+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,BRK262725361__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708074,2026-09-17T11:17:36+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,AWP262708074__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708075,2026-09-17T13:20:56+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,AWP262708075__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708076,2026-09-17T13:21:35+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,AWP262708076__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708076,2026-09-17T13:21:35+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,AWP262708076__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708076,2026-09-17T13:21:35+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,AWP262708076__LINE_3,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708077,2026-09-17T14:35:25+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,AWP262708077__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708078,2026-09-17T14:40:05+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,AWP262708078__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708079,2026-09-17T15:10:07+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,AWP262708079__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708080,2026-09-17T15:42:04+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,AWP262708080__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708081,2026-09-17T16:04:20+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,AWP262708081__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708081,2026-09-17T16:04:20+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,AWP262708081__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708082,2026-09-17T16:10:08+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,AWP262708082__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708083,2026-09-17T16:16:50+05:30,Madno,Swiggy Madno,CLOSED,AWP262708083__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708084,2026-09-17T16:24:17+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,AWP262708084__LINE_1,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708084,2026-09-17T16:24:17+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,AWP262708084__LINE_2,,,,,,0,0,0,0
2026-09-17,FZBMAA002,Alwarpet,COCO,TN,Others,AWP262708084,2026-09-17T16:24:17+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,AWP262708084__LINE_3,,,,,,0,0,0,0
